Animal ID,Animal Type,Breed,Size,Intake Date,Outcome Type,Outcome Zip Code,Intake Jurisdiction,Outcome Jurisdiction,Location
A375557,CAT,DOMESTIC SH,KITTN,08/23/2018,ADOPTION,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A402030,DOG,GERM SHEPHERD/MIX,LARGE,01/09/2021,TRANSFER,94947.0,SANTA ROSA,OUT OF COUNTY,"94947(38.098743, -122.592459)"
A374304,CAT,DOMESTIC SH,KITTN,06/27/2018,EUTHANIZE,,SANTA ROSA,,
A310911,DOG,GERM SHEPHERD,LARGE,10/12/2016,EUTHANIZE,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A406644,DOG,GERM SHEPHERD,LARGE,09/08/2021,ADOPTION,94952.0,SANTA ROSA,COUNTY,"94952(38.236012, -122.730241)"
A334822,DOG,SIBERIAN HUSKY/MIX,LARGE,05/03/2016,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A342290,CAT,DOMESTIC SH,KITTN,09/10/2016,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A401626,DOG,BELG MALINOIS/MIX,MED,12/02/2020,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A341139,CAT,DOMESTIC SH,SMALL,08/17/2016,ADOPTION,95472.0,SANTA ROSA,COUNTY,"95472(38.394388, -122.850998)"
A345892,DOG,ENG BULLDOG,MED,12/06/2016,RETURN TO OWNER,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A312594,CAT,MAINE COON,SMALL,10/09/2014,DISPOSAL,,SANTA ROSA,,
A395647,CAT,DOMESTIC SH,SMALL,01/17/2020,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A322788,CAT,SIAMESE/MIX,KITTN,06/09/2015,ADOPTION,94954.0,COUNTY,*PETALUMA,"94954(38.245316, -122.59871)"
A301456,CAT,DOMESTIC SH,SMALL,01/11/2014,ADOPTION,95482.0,COUNTY,OUT OF COUNTY,"95482(39.150868, -123.215335)"
A355961,DOG,CHIHUAHUA SH/MIX,PUPPY,07/25/2017,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A327839,DOG,GERM SHEPHERD,LARGE,05/26/2016,EUTHANIZE,95439.0,COUNTY,COUNTY,"95439(38.49169, -122.776056)"
A307030,CAT,DOMESTIC SH,SMALL,05/21/2014,ADOPTION,95403.0,*WINDSOR,SANTA ROSA,"95403(38.486997, -122.749134)"
A301958,DOG,DACHSHUND/MIX,PUPPY,01/24/2014,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A300803,DOG,CHIHUAHUA SH,SMALL,12/20/2013,ADOPTION,95401.0,COUNTY,SANTA ROSA,"95401(38.446019, -122.766748)"
A370708,DOG,PIT BULL,MED,02/27/2019,EUTHANIZE,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A403248,DOG,PARSON RUSS TER/MIX,TOY,03/25/2021,RETURN TO OWNER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A402572,DOG,SIBERIAN HUSKY,LARGE,02/20/2021,RETURN TO OWNER,94112.0,COUNTY,OUT OF COUNTY,"94112(37.720647, -122.442853)"
A306882,DOG,GERM SHEPHERD,LARGE,03/14/2017,ADOPTION,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A330162,DOG,ROTTWEILER,MED,05/16/2020,RETURN TO OWNER,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A386000,DOG,BRITTANY,MED,04/05/2019,TRANSFER,98115.0,COUNTY,OUT OF COUNTY,"98115(47.685291, -122.297534)"
A215183,DOG,PIT BULL,MED,11/05/2015,RETURN TO OWNER,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A300487,DOG,CHIHUAHUA SH,SMALL,12/11/2013,ADOPTION,95401.0,COUNTY,SANTA ROSA,"95401(38.446019, -122.766748)"
A371200,DOG,PIT BULL/MIX,LARGE,04/25/2018,TRANSFER,95973.0,*SONOMA,OUT OF COUNTY,"95973(39.818951, -121.871582)"
A326266,CAT,DOMESTIC SH,SMALL,08/22/2015,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A409202,DOG,PIT BULL/MIX,MED,01/26/2022,RETURN TO OWNER,95421.0,COUNTY,COUNTY,"95421(38.610732, -123.200051)"
A347530,DOG,AUST KELPIE/MIX,LARGE,04/27/2017,RETURN TO OWNER,95443.0,*WINDSOR,OUT OF COUNTY,"95443(39.029983, -122.737493)"
A303331,CAT,DOMESTIC SH,KITTN,02/27/2014,ADOPTION,94952.0,SANTA ROSA,*PETALUMA,"94952(38.236012, -122.730241)"
A324614,DOG,SCHNAUZER MIN/MIX,MED,07/23/2015,RETURN TO OWNER,95407.0,*WINDSOR,SANTA ROSA,"95407(38.403734, -122.736775)"
A324828,DOG,PIT BULL/MIX,LARGE,08/01/2015,EUTHANIZE,,SANTA ROSA,,
A338041,CAT,DOMESTIC SH,KITTN,06/07/2016,ADOPTION,94954.0,COUNTY,*PETALUMA,"94954(38.245316, -122.59871)"
A386195,CAT,DOMESTIC SH,SMALL,04/14/2019,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A316204,DOG,CHIHUAHUA SH,TOY,01/27/2015,ADOPTION,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A346940,DOG,PIT BULL,PUPPY,04/21/2017,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A244980,DOG,GERM SHEPHERD/MIX,MED,01/13/2015,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A342025,DOG,PIT BULL,LARGE,09/07/2016,RETURN TO OWNER,95476.0,*SONOMA,*SONOMA,"95476(38.280393, -122.464588)"
A362171,DOG,BASSET HOUND,MED,09/29/2017,RETURN TO OWNER,93649.0,*WINDSOR,OUT OF COUNTY,"93649(36.822639, -119.362687)"
A338211,CAT,DOMESTIC SH,KITTN,06/11/2016,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A315255,DOG,MALTESE/MIX,TOY,01/13/2015,ADOPTION,94951.0,COUNTY,COUNTY,"94951(38.314417, -122.656863)"
A399309,DOG,AUST SHEPHERD/MIX,MED,08/05/2020,ADOPTION,95425.0,SANTA ROSA,COUNTY,"95425(38.790859, -123.010876)"
A315675,CAT,DOMESTIC SH,SMALL,01/10/2015,RETURN TO OWNER,94952.0,COUNTY,COUNTY,"94952(38.236012, -122.730241)"
A390981,CAT,DOMESTIC SH,KITTN,08/28/2019,EUTHANIZE,,*WINDSOR,,
A038388,DOG,PIT BULL/LABRADOR RETR,LARGE,07/30/2017,EUTHANIZE,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A390293,DOG,PIT BULL/MIX,LARGE,08/09/2019,ADOPTION,94954.0,COUNTY,*PETALUMA,"94954(38.245316, -122.59871)"
A406212,DOG,CHIHUAHUA SH,SMALL,08/10/2021,ADOPTION,95421.0,SANTA ROSA,COUNTY,"95421(38.610732, -123.200051)"
A405996,CAT,DOMESTIC SH,SMALL,07/27/2021,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A315972,DOG,GERM SH POINT/MIX,LARGE,01/20/2015,RETURN TO OWNER,95492.0,*WINDSOR,COUNTY,"95492(38.541541, -122.809202)"
A315758,CAT,DOMESTIC LH,SMALL,01/14/2015,ADOPTION,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A318152,CAT,DOMESTIC SH,KITTN,03/18/2015,ADOPTION,95425.0,COUNTY,*CLOVERDALE,"95425(38.790859, -123.010876)"
A328270,DOG,AUST SHEPHERD/CHIHUAHUA SH,SMALL,02/05/2017,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A397505,CAT,DOMESTIC MH,SMALL,05/14/2020,EUTHANIZE,,SANTA ROSA,,
A382216,CAT,DOMESTIC SH,LARGE,12/27/2018,RETURN TO OWNER,95436.0,COUNTY,COUNTY,"95436(38.491884, -122.90672)"
A299194,DOG,GERM SHEPHERD/MIX,MED,03/20/2015,TRANSFER,94515.0,COUNTY,OUT OF COUNTY,"94515(38.596259, -122.603413)"
A345597,DOG,GERM SHEPHERD,LARGE,11/28/2016,RETURN TO OWNER,95401.0,COUNTY,COUNTY,"95401(38.446019, -122.766748)"
A408722,DOG,DOBERMAN PINSCH,LARGE,07/08/2022,EUTHANIZE,,SANTA ROSA,,
A308193,CAT,DOMESTIC SH,SMALL,06/21/2014,ESCAPED/STOLEN,,*WINDSOR,,
A377221,DOG,GERM SHEPHERD,LARGE,10/03/2018,ADOPTION,94928.0,*WINDSOR,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A381865,DOG,PARSON RUSS TER/CHIHUAHUA SH,SMALL,11/21/2019,EUTHANIZE,,SANTA ROSA,,
A336705,DOG,GERM SHEPHERD,LARGE,05/07/2016,TRANSFER,94947.0,SANTA ROSA,OUT OF COUNTY,"94947(38.098743, -122.592459)"
A301039,DOG,PIT BULL,LARGE,12/28/2013,EUTHANIZE,,SANTA ROSA,,
A396232,DOG,SC WHEAT TERR/MIX,PUPPY,02/18/2020,ADOPTION,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A365040,DOG,PIT BULL,LARGE,11/29/2017,RETURN TO OWNER,95407.0,COUNTY,SANTA ROSA,"95407(38.403734, -122.736775)"
A278461,CAT,DOMESTIC SH,SMALL,04/16/2016,ADOPTION,95448.0,COUNTY,*HEALDSBURG,"95448(38.618857, -122.861927)"
A344447,DOG,PIT BULL/MIX,MED,10/28/2016,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A372093,DOG,CHIHUAHUA SH,SMALL,05/02/2018,EUTHANIZE,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A339886,DOG,POODLE MIN/MIX,SMALL,08/25/2016,TRANSFER,95602.0,SANTA ROSA,OUT OF COUNTY,"95602(38.986717, -121.096197)"
A246244,DOG,AMERICAN STAFF,LARGE,01/27/2017,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A339298,CAT,DOMESTIC SH,KITTN,07/06/2016,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A305860,DOG,DACHSHUND WH,SMALL,04/24/2014,ADOPTION,94558.0,COUNTY,OUT OF COUNTY,"94558(38.383156, -122.289164)"
A341322,CAT,DOMESTIC MH,SMALL,08/24/2016,ADOPTION,95409.0,COUNTY,SANTA ROSA,"95409(38.458965, -122.630156)"
A368879,CAT,DOMESTIC SH,SMALL,02/16/2018,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A396170,DOG,PIT BULL/AUST KELPIE,LARGE,02/13/2020,TRANSFER,94146.0,SANTA ROSA,OUT OF COUNTY,"94146(37.78008, -122.420168)"
A336043,CAT,DOMESTIC SH,SMALL,04/23/2016,EUTHANIZE,,SANTA ROSA,,
A336716,DOG,CHIHUAHUA SH,SMALL,05/09/2016,ADOPTION,94923.0,SANTA ROSA,COUNTY,"94923(38.336423, -123.040451)"
A369060,CAT,DOMESTIC SH,SMALL,02/22/2018,EUTHANIZE,,SANTA ROSA,,
A333818,CAT,DOMESTIC SH,SMALL,03/04/2016,ADOPTION,95446.0,OUT OF COUNTY,COUNTY,"95446(38.510032, -122.996796)"
A317927,DOG,CHIHUAHUA SH,TOY,04/30/2015,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A362683,DOG,CHIHUAHUA SH,SMALL,11/21/2017,ADOPTION,94952.0,SANTA ROSA,COUNTY,"94952(38.236012, -122.730241)"
A012536,DOG,BORDER COLLIE/MIX,MED,12/03/2014,RETURN TO OWNER,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A363777,DOG,CHINESE SHARPEI/MIX,MED,10/31/2017,EUTHANIZE,,COUNTY,,
A314655,CAT,DOMESTIC SH,KITTN,12/05/2014,ADOPTION,94954.0,COUNTY,*PETALUMA,"94954(38.245316, -122.59871)"
A410658,DOG,POMERANIAN,SMALL,03/21/2022,RETURN TO OWNER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A397761,CAT,DOMESTIC SH,SMALL,06/05/2020,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A385885,DOG,CHIHUAHUA SH/MIX,SMALL,03/29/2019,TRANSFER,95403.0,*WINDSOR,SANTA ROSA,"95403(38.486997, -122.749134)"
A341209,CAT,DOMESTIC MH,SMALL,08/19/2016,ADOPTION,95404.0,SANTA ROSA,COUNTY,"95404(38.458384, -122.675588)"
A370676,CAT,DOMESTIC SH,KITTN,04/07/2018,ADOPTION,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A312582,DOG,LABRADOR RETR,LARGE,10/09/2014,RETURN TO OWNER,94922.0,COUNTY,COUNTY,"94922(38.341597, -122.94284)"
A344677,DOG,LABRADOR RETR/MIX,LARGE,10/29/2016,EUTHANIZE,,SANTA ROSA,,
A359006,DOG,ALASKAN MALAMUT,MED,05/19/2021,RETURN TO OWNER,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A408859,DOG,LABRADOR RETR/POODLE STND,LARGE,01/13/2022,RETURN TO OWNER,95409.0,COUNTY,SANTA ROSA,"95409(38.458965, -122.630156)"
A370896,DOG,CHINESE SHARPEI/MIX,LARGE,04/17/2018,EUTHANIZE,,*WINDSOR,,
A401636,DOG,ALASKAN HUSKY,MED,12/03/2020,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A393501,DOG,PIT BULL/MIX,MED,11/05/2019,ADOPTION,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A403963,CAT,DOMESTIC SH,SMALL,04/24/2021,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A375335,DOG,CHIHUAHUA SH,SMALL,10/19/2018,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A411333,DOG,GERM SHEPHERD/MIX,MED,05/02/2022,TRANSFER,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A292731,DOG,RAT TERRIER/MIX,SMALL,06/18/2017,RETURN TO OWNER,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A362428,CAT,DOMESTIC SH,SMALL,10/09/2017,RETURN TO OWNER,95403.0,SANTA ROSA,COUNTY,"95403(38.486997, -122.749134)"
A326260,CAT,DOMESTIC SH,SMALL,08/22/2015,ADOPTION,95421.0,COUNTY,COUNTY,"95421(38.610732, -123.200051)"
A301326,CAT,DOMESTIC SH,KITTN,01/08/2014,DISPOSAL,,COUNTY,,
A355787,DOG,SIBERIAN HUSKY/MIX,MED,06/04/2018,RETURN TO OWNER,95407.0,COUNTY,SANTA ROSA,"95407(38.403734, -122.736775)"
A357346,CAT,DOMESTIC LH,SMALL,08/19/2017,ADOPTION,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A357034,CAT,SIAMESE/MIX,KITTN,08/17/2017,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A313610,CAT,DOMESTIC MH,KITTN,11/08/2014,ADOPTION,95403.0,*WINDSOR,SANTA ROSA,"95403(38.486997, -122.749134)"
A409026,DOG,LABRADOR RETR,MED,01/21/2022,RETURN TO OWNER,98632.0,SANTA ROSA,OUT OF COUNTY,"98632(46.173162, -123.011746)"
A315331,DOG,CHIHUAHUA SH/MIX,SMALL,12/29/2014,ADOPTION,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A384762,DOG,PARSON RUSS TER/MIX,SMALL,03/06/2019,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A323105,DOG,PIT BULL,MED,06/18/2015,EUTHANIZE,,COUNTY,,
A353248,CAT,DOMESTIC SH,KITTN,05/25/2017,ADOPTION,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A352531,DOG,PIT BULL,MED,11/05/2021,RETURN TO OWNER,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A388776,DOG,PIT BULL,MED,06/18/2019,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A376177,CAT,DOMESTIC SH,KITTN,09/18/2018,ADOPTION,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A334955,CAT,DOMESTIC SH,SMALL,03/28/2016,EUTHANIZE,28730.0,COUNTY,OUT OF COUNTY,"28730(35.52935, -82.387152)"
A327120,DOG,CHIHUAHUA SH/MIX,SMALL,09/18/2015,RETURN TO OWNER,95476.0,COUNTY,COUNTY,"95476(38.280393, -122.464588)"
A406151,CAT,DOMESTIC SH,SMALL,08/04/2021,ADOPTION,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A311588,DOG,CHIHUAHUA SH/MIX,SMALL,09/13/2014,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A328668,CAT,DOMESTIC SH,KITTN,10/20/2015,ADOPTION,94931.0,COUNTY,*COTATI,"94931(38.325442, -122.71081)"
A368053,DOG,LABRADOR RETR/CANE CORSO,PUPPY,02/10/2018,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A334432,CAT,DOMESTIC LH,SMALL,03/17/2016,EUTHANIZE,,SANTA ROSA,,
A352772,CAT,DOMESTIC SH,SMALL,05/17/2017,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A340561,CAT,DOMESTIC SH,KITTN,08/04/2016,EUTHANIZE,,SANTA ROSA,,
A337924,CAT,DOMESTIC SH,SMALL,06/03/2016,RETURN TO OWNER,95448.0,SANTA ROSA,*HEALDSBURG,"95448(38.618857, -122.861927)"
A412061,DOG,PIT BULL,LARGE,06/17/2022,,,SANTA ROSA,,
A298049,DOG,PUG/BEAGLE,SMALL,11/04/2016,ADOPTION,95403.0,OUT OF COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A405532,DOG,PIT BULL,SMALL,06/22/2021,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A343884,DOG,BULL TERRIER,MED,12/15/2019,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A352236,DOG,LABRADOR RETR,LARGE,05/28/2018,RETURN TO OWNER,94952.0,SANTA ROSA,COUNTY,"94952(38.236012, -122.730241)"
A403520,CAT,DOMESTIC SH,KITTN,04/06/2021,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A308639,DOG,PIT BULL,MED,07/01/2014,ADOPTION,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A315320,DOG,CHIHUAHUA LH,SMALL,05/06/2015,TRANSFER,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A335617,DOG,PIT BULL,LARGE,04/16/2016,ADOPTION,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A326392,CAT,DOMESTIC SH,KITTN,08/28/2015,DIED,,COUNTY,,
A374634,CAT,DOMESTIC SH,SMALL,07/11/2018,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A313054,CAT,SIAMESE,KITTN,10/24/2014,ADOPTION,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A340105,CAT,DOMESTIC MH,SMALL,07/26/2016,ADOPTION,95472.0,SANTA ROSA,COUNTY,"95472(38.394388, -122.850998)"
A376876,CAT,DOMESTIC SH,SMALL,09/27/2018,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A384427,CAT,DOMESTIC LH,SMALL,02/19/2019,EUTHANIZE,,COUNTY,,
A342501,DOG,LABRADOR RETR/MIX,MED,12/24/2016,ADOPTION,94044.0,COUNTY,OUT OF COUNTY,"94044(37.617695, -122.485896)"
A226800,DOG,MASTIFF/ST BERNARD RGH,LARGE,12/26/2013,EUTHANIZE,,COUNTY,,
A408051,CAT,DOMESTIC SH,SMALL,12/02/2021,DISPOSAL,,SANTA ROSA,,
A323297,DOG,BORDER COLLIE/MIX,MED,01/14/2016,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A312960,DOG,RAT TERRIER/DACHSHUND,SMALL,07/07/2016,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A364976,DOG,PIT BULL,MED,11/28/2017,EUTHANIZE,,COUNTY,,
A392204,CAT,DOMESTIC SH,SMALL,10/11/2019,RETURN TO OWNER,95404.0,COUNTY,COUNTY,"95404(38.458384, -122.675588)"
A304973,CAT,DOMESTIC SH,SMALL,04/04/2014,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A412276,CAT,DOMESTIC SH,KITTN,07/03/2022,RETURN TO OWNER,96027.0,COUNTY,OUT OF COUNTY,"96027(41.467382, -122.875135)"
A378592,CAT,DOMESTIC MH,KITTN,10/27/2018,ADOPTION,95452.0,SANTA ROSA,COUNTY,"95452(38.416879, -122.549913)"
A305607,DOG,PARSON RUSS TER/BORDER COLLIE,MED,04/19/2014,ADOPTION,95404.0,COUNTY,SANTA ROSA,"95404(38.458384, -122.675588)"
A370570,DOG,PIT BULL,MED,03/19/2020,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A386646,CAT,DOMESTIC MH,SMALL,04/30/2019,EUTHANIZE,,COUNTY,,
A367879,DOG,PIT BULL,MED,02/15/2020,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A354173,CAT,DOMESTIC SH,KITTN,06/21/2017,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A233205,DOG,PIT BULL,MED,11/21/2016,RETURN TO OWNER,95476.0,*SONOMA,COUNTY,"95476(38.280393, -122.464588)"
A402322,DOG,GERM SHEPHERD,MED,02/08/2021,TRANSFER,95678.0,COUNTY,OUT OF COUNTY,"95678(38.762846, -121.28833)"
A321718,DOG,PIT BULL/MIX,MED,08/30/2015,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A406162,CAT,DOMESTIC SH,KITTN,08/05/2021,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A406698,DOG,CHIHUAHUA SH,SMALL,09/13/2021,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A384279,DOG,PIT BULL/MIX,LARGE,02/07/2019,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A340083,DOG,PIT BULL,LARGE,07/25/2016,EUTHANIZE,,SANTA ROSA,,
A374452,CAT,DOMESTIC SH,KITTN,07/05/2018,ADOPTION,95472.0,*WINDSOR,*SEBASTOPOL,"95472(38.394388, -122.850998)"
A356609,CAT,DOMESTIC SH,SMALL,08/08/2017,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A319548,DOG,REDBONE HOUND/MIX,MED,03/30/2015,TRANSFER,95476.0,SANTA ROSA,COUNTY,"95476(38.280393, -122.464588)"
A403623,CAT,DOMESTIC SH,SMALL,04/10/2021,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A407919,CAT,DOMESTIC SH,KITTN,11/20/2021,ADOPTION,95407.0,COUNTY,SANTA ROSA,"95407(38.403734, -122.736775)"
A285894,DOG,CAIRN TERRIER/MIX,SMALL,04/09/2014,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A367916,DOG,CHIHUAHUA SH,TOY,02/03/2018,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A393932,DOG,ALASKAN HUSKY/PIT BULL,LARGE,11/26/2019,ADOPTION,95436.0,SANTA ROSA,COUNTY,"95436(38.491884, -122.90672)"
A316734,CAT,DOMESTIC SH,SMALL,02/13/2015,ADOPTION,95403.0,COUNTY,COUNTY,"95403(38.486997, -122.749134)"
A370204,DOG,PIT BULL,MED,03/24/2018,RETURN TO OWNER,83811.0,COUNTY,OUT OF COUNTY,"83811(48.063631, -116.255192)"
A298061,DOG,PIT BULL/MIX,MED,02/18/2014,ADOPTION,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A352301,CAT,DOMESTIC SH,KITTN,05/05/2017,EUTHANIZE,,SANTA ROSA,,
A364047,CAT,DOMESTIC SH,SMALL,11/14/2017,ADOPTION,95423.0,SANTA ROSA,OUT OF COUNTY,"95423(39.104621, -122.648512)"
A232222,DOG,PIT BULL/GOLDEN RETR,LARGE,08/04/2017,RETURN TO OWNER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A354017,CAT,DOMESTIC SH,SMALL,09/05/2016,ADOPTION,95404.0,COUNTY,SANTA ROSA,"95404(38.458384, -122.675588)"
A391769,CAT,DOMESTIC SH,KITTN,09/26/2019,ADOPTION,95401.0,*WINDSOR,SANTA ROSA,"95401(38.446019, -122.766748)"
A389431,CAT,DOMESTIC SH,SMALL,07/13/2019,RETURN TO OWNER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A350930,CAT,DOMESTIC SH,SMALL,04/06/2017,ADOPTION,94928.0,COUNTY,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A347148,DOG,GERM SHEPHERD/BORDER COLLIE,PUPPY,01/14/2017,EUTHANIZE,,SANTA ROSA,,
A342309,DOG,ITAL GREYHOUND,SMALL,09/12/2016,RETURN TO OWNER,95401.0,*WINDSOR,SANTA ROSA,"95401(38.446019, -122.766748)"
A375514,CAT,DOMESTIC SH,KITTN,08/21/2018,EUTHANIZE,,COUNTY,,
A333743,DOG,CHIHUAHUA SH/MIX,SMALL,03/02/2016,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A411329,CAT,DOMESTIC SH,SMALL,05/01/2022,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A340624,CAT,DOMESTIC SH,KITTN,08/06/2016,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A351082,DOG,PIT BULL,LARGE,04/12/2017,ADOPTION,94952.0,SANTA ROSA,COUNTY,"94952(38.236012, -122.730241)"
A395975,DOG,PIT BULL/MIX,MED,02/05/2020,RETURN TO OWNER,95401.0,COUNTY,COUNTY,"95401(38.446019, -122.766748)"
